"uri_hls";"name";"definition";"birthdate";"new_uri_wikidata";"gv_uri_wikidata";"new_uri_idref";"gv_uri_idref";"new_uri_viaf";"gv_uri_viaf"
"https://hls-dhs-dss.ch/articles/021578";"Claude Ignace Brugière Barante";"French writer";"(1745, 1, 1)";"http://www.wikidata.org/entity/Q15968169";"http://wikidata.org/entity/Q15968169";"http://www.idref.fr/02670384X/id";"http://www.idref.fr/02670384X/id";"http://viaf.org/viaf/68925074";""
"https://hls-dhs-dss.ch/articles/048803";"Leonardo da Vinci";"Italian Renaissance polymath (1452−1519)";"(1452, 4, 24)";"http://www.wikidata.org/entity/Q762";"";"http://www.idref.fr/085975915/id";"http://www.idref.fr/085975915/id";"http://viaf.org/viaf/24604287";""
"https://hls-dhs-dss.ch/articles/004301";"Édouard Dapples";"Swiss politician (1807-1887)";"(1807, 12, 12)";"http://www.wikidata.org/entity/Q118010";"http://www.wikidata.org/entity/Q118010";"";"";"";"http://viaf.org/viaf/264876479"
"https://hls-dhs-dss.ch/articles/048017";"Albert von Regel";"Russian botanist (1845-1908)";"(1845, 12, 12)";"http://www.wikidata.org/entity/Q354083";"http://www.wikidata.org/entity/Q354083";"";"";"";"http://viaf.org/viaf/61852126"
"https://hls-dhs-dss.ch/articles/020403";"Amédée Emmanuel Francois Laharpe";"French general (1754-1796)";"(1754, 10, 17)";"http://www.wikidata.org/entity/Q584242";"http://www.wikidata.org/entity/Q584242";"";"";"";"http://viaf.org/viaf/255695624"
"https://hls-dhs-dss.ch/articles/011224";"Robert Haldane";"Scottish churchman";"(1764, 2, 17)";"http://www.wikidata.org/entity/Q7345160";"";"http://www.idref.fr/033807949/id";"http://www.idref.fr/033807949/id";"http://viaf.org/viaf/44396585";""
"https://hls-dhs-dss.ch/articles/017722";"Gustave Roussy";"Swiss French neuroscientist";"(1874, 11, 24)";"http://www.wikidata.org/entity/Q3121325";"http://www.wikidata.org/entity/Q3121325";"http://www.idref.fr/031648304/id";"";"http://viaf.org/viaf/56671982";"http://viaf.org/viaf/56671982"
"https://hls-dhs-dss.ch/articles/007326";"Paul Usteri";"Swiss botanist (1768-1831)";"(1768, 2, 14)";"http://www.wikidata.org/entity/Q116119";"";"http://www.idref.fr/055763022/id";"http://www.idref.fr/055763022/id";"http://viaf.org/viaf/2490381";""
"https://hls-dhs-dss.ch/articles/003524";"Giuseppe Motta";"member of the Swiss Federal Council (1871-1940)";"(1871, 12, 29)";"http://www.wikidata.org/entity/Q559892";"http://www.wikidata.org/entity/Q559892";"http://www.idref.fr/061114219/id";"";"http://viaf.org/viaf/34449451";"http://viaf.org/viaf/34449451"
"https://hls-dhs-dss.ch/articles/012203";"Felix Platter";"Swiss physician (1536-1614)";"(1536, 11, 7)";"http://www.wikidata.org/entity/Q667732";"http://wikidata.org/entity/Q667732";"http://www.idref.fr/027279898/id";"http://www.idref.fr/027279898/id";"http://viaf.org/viaf/47796696";"http://viaf.org/viaf/47796696"
"https://hls-dhs-dss.ch/articles/020675";"Friedrich Hegar";"Swiss composer, conductor and violinist (1841-1927)";"(1841, 10, 11)";"http://www.wikidata.org/entity/Q670852";"http://www.wikidata.org/entity/Q670852";"http://www.idref.fr/24394151X/id";"";"http://viaf.org/viaf/5729501";"http://viaf.org/viaf/5729501"
"https://hls-dhs-dss.ch/articles/007230";"Pellegrino Rossi";"Papal Minister of Justice (1787-1848)";"(1787, 7, 3)";"http://www.wikidata.org/entity/Q673256";"";"http://www.idref.fr/032052774/id";"http://www.idref.fr/032052774/id";"http://viaf.org/viaf/64074105";""
"https://hls-dhs-dss.ch/articles/022107";"Johann Gottfried Steffan";"Swiss painter (1815-1905)";"(1815, 12, 13)";"http://www.wikidata.org/entity/Q682744";"http://www.wikidata.org/entity/Q682744";"http://www.idref.fr/088835022/id";"";"http://viaf.org/viaf/13079482";"http://viaf.org/viaf/13079482"
"https://hls-dhs-dss.ch/articles/022611";"Remo Rossi";"Swiss artist (1909-1982)";"(1909, 9, 27)";"http://www.wikidata.org/entity/Q683262";"http://www.wikidata.org/entity/Q683262";"http://www.idref.fr/252855140/id";"";"http://viaf.org/viaf/120078982";"http://viaf.org/viaf/120078982"
"https://hls-dhs-dss.ch/articles/009518";"Rolf Liebermann";"Swiss composer (1910-1999)";"(1910, 9, 14)";"http://www.wikidata.org/entity/Q688067";"http://www.wikidata.org/entity/Q688067";"http://www.idref.fr/027361624/id";"";"http://viaf.org/viaf/116482934";"http://viaf.org/viaf/116482934"
"https://hls-dhs-dss.ch/articles/044400";"Alphonse Jeannet";"Swiss geologist (1883-1962)";"(1883, 9, 17)";"http://www.wikidata.org/entity/Q19834433";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/033566836/id";"";"http://viaf.org/viaf/44392115";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/043138";"Bartel Leendert van der Waerden";"Dutch mathematician and historian of mathematics (1903–1996)";"(1903, 2, 2)";"http://www.wikidata.org/entity/Q287097";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/028864697/id";"";"http://viaf.org/viaf/95163036";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/042218";"Peter Grotzer";"(1933-1992)";"(1933, 6, 15)";"http://www.wikidata.org/entity/Q59533414";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/026904667/id";"";"http://viaf.org/viaf/92872041";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/022484";"Fritz Kunz";"Swiss painter, etcher, illustrator (1868-1947)";"(1868, 4, 30)";"http://www.wikidata.org/entity/Q52148519";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/136547796/id";"";"http://viaf.org/viaf/76762161";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/048826";"Stefan Zweig";"Austrian writer (1881-1942)";"(1881, 11, 28)";"http://www.wikidata.org/entity/Q78491";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/027204936/id";"";"http://viaf.org/viaf/19685936";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/027029";"Karl Dändliker";"Swiss regional historian (1849-1910)";"(1849, 5, 6)";"http://www.wikidata.org/entity/Q11722944";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/073318469/id";"";"http://viaf.org/viaf/40295196";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/041513";"André Masséna";"French military commander during the Revolutionary and Napoleonic Wars (1758-1817)";"(1758, 5, 6)";"http://www.wikidata.org/entity/Q242609";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/02868852X/id";"";"http://viaf.org/viaf/34574511";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/027058";"Matthias Gelzer";"German university teacher (1886-1974)";"(1886, 12, 19)";"http://www.wikidata.org/entity/Q1725618";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/028492269/id";"";"http://viaf.org/viaf/66482593";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/045434";"Heinz Ellenberg";"German botanist (1913–1997)";"(1913, 8, 1)";"http://www.wikidata.org/entity/Q71821";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/031566499/id";"";"http://viaf.org/viaf/22201609";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/026130";"Antoine-Jacques Roustan";"Genevan philosopher and pastor (1734-1808)";"(1734, 10, 23)";"http://www.wikidata.org/entity/Q2853491";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/103128506/id";"";"http://viaf.org/viaf/76448903";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/044657";"Paul Oltramare";"(1854-1930)";"(1854, 1, 1)";"http://www.wikidata.org/entity/Q26924654";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/033556091/id";"";"http://viaf.org/viaf/12401080";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/031350";"Jules Gaudard";"Swiss engineer (1833-1917)";"(1833, 4, 10)";"http://www.wikidata.org/entity/Q3188607";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/148830145/id";"";"http://viaf.org/viaf/9398632";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/047727";"Hans Saner";"Swiss philosopher (1934-2017)";"(1934, 12, 3)";"http://www.wikidata.org/entity/Q1582210";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/02840467X/id";"";"http://viaf.org/viaf/32009761";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/015224";"René Leyvraz";"Swiss journalist (1898-1973)";"(1898, 5, 22)";"http://www.wikidata.org/entity/Q3426551";"http://www.wikidata.org/entity/Q100321220";"http://www.idref.fr/070506744/id";"";"http://viaf.org/viaf/203878679";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/028514";"Leland B. Harrison";"American diplomat";"(1883, 4, 25)";"http://www.wikidata.org/entity/Q6520707";"http://www.wikidata.org/entity/Q100321220";"";"";"";"http://viaf.org/viaf/1001152636117920050993"
"https://hls-dhs-dss.ch/articles/012078";"Meinrad Lienert";"Swiss poet (1865-1933)";"(1865, 5, 21)";"http://www.wikidata.org/entity/Q121793";"http://www.wikidata.org/entity/Q121793";"http://www.idref.fr/243942036/id";"";"http://viaf.org/viaf/15647305";"http://viaf.org/viaf/15647305"
"https://hls-dhs-dss.ch/articles/025994";"Johann Georg Albrecht Höpfner";"Swiss pharmacist and journalist";"(1759, 1, 1)";"http://www.wikidata.org/entity/Q16747225";"";"http://www.idref.fr/155915983/id";"http://www.idref.fr/155915983/id";"http://viaf.org/viaf/27410680";""
"https://hls-dhs-dss.ch/articles/028841";"Charles Édouard Guillaume";"Swiss physicist (1861-1938)";"(1861, 2, 15)";"http://www.wikidata.org/entity/Q123026";"http://www.wikidata.org/entity/Q123026";"http://www.idref.fr/056771290/id";"";"http://viaf.org/viaf/114478573";"http://viaf.org/viaf/114478573"
"https://hls-dhs-dss.ch/articles/028898";"Paul Niggli";"Swiss crystallographer and professor (1888-1953)";"(1888, 6, 26)";"http://www.wikidata.org/entity/Q124142";"http://www.wikidata.org/entity/Q124142";"http://www.idref.fr/031682731/id";"";"http://viaf.org/viaf/76379668";"http://viaf.org/viaf/76379668"
"https://hls-dhs-dss.ch/articles/045459";"Heinrich Zollinger";"Swiss botanist (1818-1859)";"(1818, 3, 22)";"http://www.wikidata.org/entity/Q124330";"http://www.wikidata.org/entity/Q124330";"http://www.idref.fr/079163041/id";"";"http://viaf.org/viaf/20446060";"http://viaf.org/viaf/20446060"
"https://hls-dhs-dss.ch/articles/046147";"Arnold Rikli";"Swiss physician";"(1823, 2, 13)";"http://www.wikidata.org/entity/Q124423";"http://www.wikidata.org/entity/Q124423";"http://www.idref.fr/153543558/id";"";"http://viaf.org/viaf/122054528";"http://viaf.org/viaf/122054528"
"https://hls-dhs-dss.ch/articles/031252";"Ernst Albert Gäumann";"Swiss botanist and mycologist (1893-1963)";"(1893, 10, 6)";"http://www.wikidata.org/entity/Q125144";"http://www.wikidata.org/entity/Q125144";"http://www.idref.fr/126292280/id";"";"http://viaf.org/viaf/52439375";"http://viaf.org/viaf/52439375"
"https://hls-dhs-dss.ch/articles/029218";"Albert II, Duke of Austria";"Austrian duke";"(1298, 1, 1)";"http://www.wikidata.org/entity/Q158434";"http://www.wikidata.org/entity/Q158434";"";"";"";"http://viaf.org/viaf/67262940"
"https://hls-dhs-dss.ch/articles/014681";"Andreas Vesalius";"Flemish anatomist, physician and author (1514–1564)";"(1515, 1, 10)";"http://www.wikidata.org/entity/Q170267";"http://wikidata.org/entity/Q170267";"http://www.idref.fr/027182630/id";"http://www.idref.fr/027182630/id";"http://viaf.org/viaf/51696979";""
"https://hls-dhs-dss.ch/articles/006544";"Robert Reimann";"Swiss politician (1911-1987)";"(1911, 12, 17)";"http://www.wikidata.org/entity/Q122438";"http://www.wikidata.org/entity/Q122438";"";"";"http://viaf.org/viaf/246374165";"http://viaf.org/viaf/246374165"
"https://hls-dhs-dss.ch/articles/030309";"Franz Josef Bucher";"Swiss politician (1834-1906)";"(1834, 1, 17)";"http://www.wikidata.org/entity/Q1447476";"http://www.wikidata.org/entity/Q1447476";"";"";"http://viaf.org/viaf/77187033";"http://viaf.org/viaf/77187033"
"https://hls-dhs-dss.ch/articles/010364";"Victor Chauffour";"French politician";"(1819, 3, 13)";"http://www.wikidata.org/entity/Q3557219";"";"http://www.idref.fr/072321253/id";"http://www.idref.fr/072321253/id";"http://viaf.org/viaf/18296965";""
"https://hls-dhs-dss.ch/articles/028912";"Emile Plantamour";"Swiss astronomer (1815-1882)";"(1815, 5, 14)";"http://www.wikidata.org/entity/Q3588702";"http://www.wikidata.org/entity/Q3588702";"http://www.idref.fr/080023711/id";"";"http://viaf.org/viaf/24903502";"http://viaf.org/viaf/24903502"
"https://hls-dhs-dss.ch/articles/014305";"Johann Conrad Brunner";"Swiss anatomist";"(1653, 1, 16)";"http://www.wikidata.org/entity/Q118005";"http://www.wikidata.org/entity/Q118005";"http://www.idref.fr/083359818/id";"";"http://viaf.org/viaf/25467062";"http://viaf.org/viaf/25467062"
"https://hls-dhs-dss.ch/articles/044310";"Paul Demiéville";"Swiss sinologist (1894-1979)";"(1894, 1, 1)";"http://www.wikidata.org/entity/Q120117";"http://www.wikidata.org/entity/Q120117";"http://www.idref.fr/03184605X/id";"";"http://viaf.org/viaf/4995779";"http://viaf.org/viaf/4995779"
"https://hls-dhs-dss.ch/articles/013110";"Alexandre Hay";"Swiss lawyer and President of the International Committee of the Red Cross (1919-1991)";"(1919, 10, 29)";"http://www.wikidata.org/entity/Q124232";"http://www.wikidata.org/entity/Q124232";"http://www.idref.fr/031689825/id";"";"http://viaf.org/viaf/231332040";"http://viaf.org/viaf/231332040"
"https://hls-dhs-dss.ch/articles/041106";"Moisés Santiago Bertoni";"Paraguayan politician and Swiss botanist (1857-1929)";"(1857, 6, 15)";"http://www.wikidata.org/entity/Q2721602";"http://www.wikidata.org/entity/Q2721602";"http://www.idref.fr/031017274/id";"";"http://viaf.org/viaf/22321939";"http://viaf.org/viaf/22321939"
"https://hls-dhs-dss.ch/articles/026004";"Pierre Huber";"Swiss entomologist (1777-1840)";"(1777, 1, 19)";"http://www.wikidata.org/entity/Q25374203";"";"http://www.idref.fr/194671232/id";"http://www.idref.fr/194671232/id";"http://viaf.org/viaf/69710283";""
"https://hls-dhs-dss.ch/articles/009257";"Ruedi Walter";"Swiss actor and comedian (1916-1990)";"(1916, 12, 10)";"http://www.wikidata.org/entity/Q125520";"http://www.wikidata.org/entity/Q125520";"http://www.idref.fr/252729080/id";"";"http://viaf.org/viaf/305119879";"http://viaf.org/viaf/305119879"
"https://hls-dhs-dss.ch/articles/045809";"Guillaume Thomas François Raynal";"French writer (1713-1796)";"(1713, 4, 12)";"http://www.wikidata.org/entity/Q727782";"http://wikidata.org/entity/Q727782";"http://www.idref.fr/027091430/id";"http://www.idref.fr/027091430/id";"http://viaf.org/viaf/89354395";""
"https://hls-dhs-dss.ch/articles/028842";"Philippe-Auguste Guye";"Swiss chemist (1862-1922)";"(1862, 6, 12)";"http://www.wikidata.org/entity/Q742532";"http://www.wikidata.org/entity/Q742532";"http://www.idref.fr/078668417/id";"";"http://viaf.org/viaf/2527161514242070750002";"http://viaf.org/viaf/2527161514242070750002"
"https://hls-dhs-dss.ch/articles/031215";"Jean Nicolas Sébastien Allamand";"Swiss-Dutch natural philosopher (1713-1787)";"(1713, 9, 18)";"http://www.wikidata.org/entity/Q4355291";"http://wikidata.org/entity/Q4355291";"http://www.idref.fr/072307919/id";"http://www.idref.fr/072307919/id";"http://viaf.org/viaf/66377611";""
"https://hls-dhs-dss.ch/articles/014875";"Hans Pfyffer";"(1866-1953)";"(1866, 3, 28)";"http://www.wikidata.org/entity/Q20685129";"http://www.wikidata.org/entity/Q20685129";"";"";"http://viaf.org/viaf/100473676";"http://viaf.org/viaf/100473676"
"https://hls-dhs-dss.ch/articles/014701";"Alexandre Yersin";"Swiss-French physician and bacteriologist";"(1863, 9, 22)";"http://www.wikidata.org/entity/Q123920";"http://www.wikidata.org/entity/Q123920";"http://www.idref.fr/028022254/id";"";"http://viaf.org/viaf/32075528";"http://viaf.org/viaf/32075528"
"https://hls-dhs-dss.ch/articles/003637";"Jonas Furrer";"Swiss politician and member of the Swiss Federal Council (1805-1861)";"(1805, 3, 3)";"http://www.wikidata.org/entity/Q380083";"http://www.wikidata.org/entity/Q380083";"";"";"http://viaf.org/viaf/64412774";"http://viaf.org/viaf/64412774"
"https://hls-dhs-dss.ch/articles/029084";"John William Fletcher";"British Methodist cleric (1729-1785)";"(1729, 9, 12)";"http://www.wikidata.org/entity/Q4992713";"http://www.wikidata.org/entity/Q4992713";"";"";"";"http://viaf.org/viaf/37759720"
"https://hls-dhs-dss.ch/articles/045485";"Arnold Dodel";"Swiss botanist (1843-1908)";"(1843, 10, 16)";"http://www.wikidata.org/entity/Q5622999";"http://www.wikidata.org/entity/Q5622999";"http://www.idref.fr/114950954/id";"";"http://viaf.org/viaf/61534862";"http://viaf.org/viaf/61534862"
"https://hls-dhs-dss.ch/articles/009958";"Sebastian Gebhard Messmer";"Catholic archbishop";"(1847, 8, 29)";"http://www.wikidata.org/entity/Q122236";"http://www.wikidata.org/entity/Q122236";"";"";"http://viaf.org/viaf/53718139";"http://viaf.org/viaf/53718139"
"https://hls-dhs-dss.ch/articles/041315";"Jacques Charles François Sturm";"French mathematician (1803–1855)";"(1803, 9, 29)";"http://www.wikidata.org/entity/Q123485";"http://www.wikidata.org/entity/Q123485";"";"";"";"http://viaf.org/viaf/90637478"
"https://hls-dhs-dss.ch/articles/024501";"Giovanni Antonio Viscardi";"Swiss architect";"(1645, 12, 27)";"http://www.wikidata.org/entity/Q124379";"http://www.wikidata.org/entity/Q124379";"http://www.idref.fr/195517210/id";"";"http://viaf.org/viaf/808248";"http://viaf.org/viaf/808248"
"https://hls-dhs-dss.ch/articles/021113";"Gustav Schädler";"Liechtenstein Prime Minister (1883-1961)";"(1883, 11, 18)";"http://www.wikidata.org/entity/Q345161";"http://www.wikidata.org/entity/Q345161";"";"";"http://viaf.org/viaf/315074075";"http://viaf.org/viaf/315074075"
"https://hls-dhs-dss.ch/articles/011913";"Gottlieb Emanuel Haller";"Swiss historian (1735-1786)";"(1735, 10, 17)";"http://www.wikidata.org/entity/Q1539769";"";"http://www.idref.fr/097417823/id";"http://www.idref.fr/097417823/id";"http://viaf.org/viaf/95183019";""
"https://hls-dhs-dss.ch/articles/014301";"Daniel Bovet";"Nobel Prize-winning pharmacologist (1907–1992)";"(1907, 3, 23)";"http://www.wikidata.org/entity/Q115448";"http://www.wikidata.org/entity/Q115448";"http://www.idref.fr/029529735/id";"";"http://viaf.org/viaf/73703016";"http://viaf.org/viaf/73703016"
"https://hls-dhs-dss.ch/articles/013725";"Adolphe Thiers";"President of the French Republic (1797–1877)";"(1797, 4, 15)";"http://www.wikidata.org/entity/Q5738";"";"http://www.idref.fr/027649717/id";"http://www.idref.fr/027649717/id";"http://viaf.org/viaf/71424155";""
"https://hls-dhs-dss.ch/articles/018751";"Leonhard Euler";"Swiss mathematician, physicist, and engineer (1707–1783)";"(1707, 4, 15)";"http://www.wikidata.org/entity/Q7604";"http://wikidata.org/entity/Q7604";"http://www.idref.fr/028115481/id";"http://www.idref.fr/028115481/id";"http://viaf.org/viaf/24639786";"http://viaf.org/viaf/24639786"
"https://hls-dhs-dss.ch/articles/014296";"Eugen Bleuler";"Swiss psychiatrist";"(1857, 4, 30)";"http://www.wikidata.org/entity/Q115506";"http://www.wikidata.org/entity/Q115506";"http://www.idref.fr/028913396/id";"";"http://viaf.org/viaf/14792336";"http://viaf.org/viaf/14792336"
"https://hls-dhs-dss.ch/articles/014707";"Theodor Zwinger";"Swiss physician";"(1533, 8, 12)";"http://www.wikidata.org/entity/Q116094";"http://www.wikidata.org/entity/Q116094";"http://www.idref.fr/076991954/id";"";"http://viaf.org/viaf/3266789";"http://viaf.org/viaf/3266789"
